price,X,Y,bedrooms,bathrooms,sqft_lot,grade,sqft_living15,sqft_lot15
859900,-122.062,47.5906,4,2.75,6298,9,3390,7111
520000,-121.998,47.5461,4,2.25,3006,7,1580,3000
460000,-122.29,47.5674,3,2.5,2527,9,1610,4173
438924,-122.29,47.6943,3,1.5,4590,7,1770,5400
315000,-122.38,47.5486,2,1,6550,5,1420,6550
590000,-122.188,47.6658,4,2.75,10650,8,2920,10988
378500,-122.153,47.5772,4,1.75,8640,7,1620,9000
328500,-122.161,47.3875,3,2.5,8130,9,2350,7691
849950,-122.174,47.6344,3,3,9773,8,2230,11553
525000,-122.391,47.5275,3,1.5,6000,7,1730,6012
1390000,-122.005,47.6179,4,3.25,181319,9,3850,181319
295000,-122.378,47.3078,4,2.5,7725,8,2060,8250
1070000,-122.137,47.5521,6,3.5,11793,11,3600,11793
207950,-122.264,47.5158,2,2,5000,6,1860,5000
699900,-121.977,47.5985,4,2.75,7302,9,2820,7302
1280000,-122.082,47.5645,5,2.5,9500,8,3080,11081
452000,-122.154,47.6734,4,1.5,7350,7,1560,7350
370000,-122.186,47.4734,3,2,5036,7,1680,4921
232000,-122.087,47.3811,3,1.75,11230,7,1300,10794
669950,-122.215,47.7081,5,2.5,14062,7,1910,10392
397500,-122.216,47.7193,3,2,6710,7,1660,6600
490000,-122.301,47.6192,2,2.5,1391,8,1240,1350
725000,-122.387,47.5836,4,2,4140,9,1440,4420
299000,-122.284,47.3841,3,2.75,19635,7,2424,12410
625000,-122.39,47.5872,2,1.5,5750,7,1590,4025
437500,-121.88,47.5322,3,2.5,4500,7,2530,4816
650000,-121.864,47.5416,4,2.5,5438,9,3030,5335
475000,-122.381,47.6799,2,1,3825,7,1460,3825
342000,-122.151,47.3672,3,2,11947,8,2200,12825
1200000,-122.205,47.684,4,2.5,7800,10,2720,10000
280000,-122.191,47.4404,3,1.5,11610,7,1930,10200
240000,-122.281,47.4467,2,1.75,7200,7,1450,11682
529000,-122.363,47.6729,3,1,3328,7,1640,3333
442000,-122.385,47.5346,3,1,5100,7,1690,5100
615000,-122.373,47.6454,2,1,6872,7,1420,5538
1490000,-122.196,47.6821,4,3.75,10800,10,2160,7200
585000,-122.11,47.7206,4,1.75,7559,8,1980,8750
480000,-122.139,47.4877,4,2.5,7787,8,2830,7787
1100000,-122.018,47.6554,5,3.5,57063,9,2900,50529
290000,-122.347,47.7343,4,1,8184,7,1220,660
615000,-122.393,47.5789,3,1.75,5000,7,1770,5000
300000,-122.339,47.7439,2,1,7680,7,1460,7680
308000,-122.225,47.3818,3,1,39150,6,1860,11811
750000,-122.173,47.6734,3,2.5,7745,9,2080,8615
2250000,-122.285,47.6415,4,2.25,8036,9,2950,9323
890000,-122.084,47.4711,4,3.25,194278,10,2200,178160
288000,-122.177,47.452,3,1,7560,6,1190,7560
190000,-122.221,47.4973,2,1,6000,6,1470,6840
515000,-122.341,47.7546,5,3,5105,8,2290,4011
235000,-122.215,47.4667,4,1.5,11054,5,1690,9040
275000,-122.374,47.5186,2,1,5000,6,940,5000
727500,-122.193,47.6221,2,2,9119,7,1380,9121
650000,-122.039,47.683,4,2.5,6587,7,2740,6587
1600000,-121.943,47.6033,6,5,230652,11,4210,233971
365000,-122.305,47.7315,4,1,7085,6,1320,7085
662000,-122.084,47.6917,3,1.75,36947,9,2590,28837
270500,-122.056,47.3608,3,2.5,7848,7,1680,7848
200000,-122.19,47.2852,2,1.5,1898,7,1360,1898
970000,-122.071,47.5931,4,3.25,76230,10,3340,49206
160000,-122.316,47.4097,3,1.5,9600,7,1400,9660
204000,-122.021,47.3105,3,1,7405,6,1580,7405
358000,-122.161,47.4296,3,2.25,6655,7,1780,7529
452000,-122.197,47.7373,4,1.75,8268,7,1870,8190
595000,-122.345,47.6582,2,2,4000,7,1920,4000
249000,-122.16,47.3577,3,2,6082,7,1360,6987
346900,-122.205,47.449,4,2.5,5106,8,2230,5109
2130000,-122.348,47.4169,3,2.5,24069,12,3980,104374
280000,-122.186,47.5025,4,2.5,4350,7,1560,4350
318888,-122.28,47.3644,4,1.75,12000,8,2120,9880
530000,-122.009,47.5896,3,2.25,40518,8,2480,13492
375000,-122.169,47.3914,3,2.25,18500,8,2120,14479
910000,-122.131,47.7197,4,2.5,29242,11,3920,24728
782000,-122.116,47.5623,4,2.5,9614,10,2560,9770
259950,-122.357,47.5213,2,2,649,9,1070,928
315000,-122.16,47.4518,4,2.75,18360,7,1870,9588
215000,-122.3,47.4949,2,1,8865,6,1190,6490
705000,-122.248,47.5885,3,1.75,10221,7,2180,8535
1450000,-122.411,47.6452,3,3,6320,10,3080,7680
451000,-122.305,47.749,3,1.75,9813,7,1520,10125
261000,-122.198,47.4727,2,1,8125,6,1340,8750
396000,-122.256,47.7403,3,1.5,8280,7,1570,8692
725000,-122.117,47.5146,4,2.5,29170,9,3715,29170
1950000,-122.231,47.5666,7,3.5,15235,11,3230,20697
238000,-122.291,47.4339,4,1,7242,7,1310,7314
750000,-122.097,47.6368,6,1.75,9563,8,2040,9563
331500,-122.075,47.3628,4,2.5,10271,7,2050,8103
460000,-121.845,47.52,4,3,108900,7,1960,65340
404950,-122.083,47.2953,4,2.25,217014,8,2340,107898
880000,-122.352,47.6935,3,2.5,5163,9,1630,7995
863000,-122.023,47.6239,4,2.5,22370,10,3180,7257
638700,-122.168,47.5846,3,1.75,9162,7,1870,8944
435000,-122.026,47.6969,3,2.5,5680,7,1600,4697
260000,-122.259,47.505,3,1,5350,6,1490,5350
671500,-122.289,47.667,5,2.75,4000,7,2040,4000
610000,-122.353,47.6376,3,1,3400,8,1440,3400
405000,-121.87,47.6929,2,0.75,15029,6,1870,25346
338900,-122.015,47.3572,4,2.5,5612,7,1830,5998
720000,-121.97,47.5816,4,4,7708,10,3480,7944
442000,-122.311,47.5502,5,3,5445,7,1080,5445
650000,-122.299,47.6136,5,2.75,5040,8,1590,3840
263500,-122.161,47.4478,3,1.75,9917,7,1330,9081
300000,-122.007,47.4219,2,1,75794,7,2010,98010
266000,-122.212,47.3521,3,2.5,3402,7,2095,3402
930000,-122.029,47.7466,4,4,84942,9,2700,199504
530000,-122.229,47.7727,4,2.5,5493,8,2450,5471
180000,-122.371,47.3062,3,1,8960,6,1000,8470
619000,-121.86,47.5422,3,2.5,6439,9,3180,7320
264000,-122.306,47.3366,3,1.5,10608,7,1380,8976
730000,-122.409,47.573,2,2.25,4920,7,2130,4920
439000,-122.177,47.7258,4,2.25,10070,7,2060,8155
268500,-122.176,47.4025,4,1.75,7500,7,1500,7260
330000,-121.755,47.476,3,1.75,15744,7,1470,15744
640000,-122.307,47.6045,3,2.5,4000,8,2160,5120
900000,-122.058,47.6366,3,2.5,12600,11,3030,12835
370000,-122.06,47.3725,3,2.25,13300,8,2470,14000
685000,-122.292,47.5897,3,2,2900,8,1910,3900
505000,-121.972,47.6277,3,1.5,217800,7,2450,165963
265000,-121.974,47.1803,3,1.75,32666,7,2050,43560
290000,-122.188,47.4489,3,2.5,2937,8,1610,3049
296000,-122.017,47.3665,4,2.5,3600,7,2020,3802
360000,-122.251,47.4964,4,2.5,9611,7,1830,8505
240500,-122.317,47.492,3,1.75,10584,7,1220,12012
372500,-122.373,47.5496,2,2.5,2958,8,1540,2385
595000,-121.776,47.5008,3,2.5,14402,9,3330,9691
515000,-122.341,47.2846,4,3,8249,9,2860,7995
1220000,-122.216,47.5494,4,2.25,15367,9,3070,15263
507000,-122.027,47.7123,2,1.75,6460,8,2170,6254
399950,-122.115,47.3131,4,2,31465,9,2560,32186
185000,-121.996,47.3122,3,1.75,10816,7,1560,10816
460000,-122.125,47.6947,3,1.75,7070,7,1440,7210
435500,-122.018,47.5665,3,2.25,4789,7,1560,4490
469000,-122.283,47.425,4,2.75,13938,8,2050,9000
531000,-122.34,47.6634,2,3,1175,8,1290,1800
443500,-122.373,47.7047,2,1,6804,7,1150,6930
223000,-122.084,47.3666,3,2,6824,7,1660,7586
590000,-122.242,47.7466,4,3.5,15842,8,2200,19400
340000,-122.35,47.6972,2,2.5,1760,7,1200,1415
650000,-122.395,47.6372,3,2,3388,8,1780,4050
533600,-122.001,47.5694,3,2.5,5080,8,2190,5085
695000,-122.024,47.6214,3,2.75,4694,9,2600,6344
242000,-122.188,47.3961,3,1.75,7524,7,1500,7777
425000,-122.309,47.7162,3,2.25,8814,7,1810,7515
525000,-122.113,47.6844,3,2.25,9414,7,1290,10125
485000,-122.018,47.5737,3,2.5,5502,8,2040,5411
175000,-121.771,47.4474,3,1,9775,7,1390,9650
210000,-122.184,47.3128,3,2,7210,8,1700,7245
260000,-122.171,47.4022,3,2.5,7415,7,1930,7536
577000,-122.391,47.5671,3,2.5,5750,7,1920,5750
200000,-122.212,47.2876,3,1.5,10588,7,1408,10588
605000,-122.372,47.682,2,1.75,5000,7,1530,5000
325000,-122.331,47.7125,3,1,6750,6,1440,6860
289500,-122.239,47.496,3,1,6400,6,1200,6600
559950,-122.309,47.5876,3,2.5,1458,9,1660,1784
1040000,-122.273,47.6821,3,1.75,9375,8,2760,9375
543500,-122.396,47.6581,3,2.25,2790,7,1920,4000
480000,-122.094,47.3496,4,2.25,34293,9,3110,35982
218000,-122.001,47.1951,3,1,9633,6,1080,8610
565000,-122.396,47.6539,2,1.75,6000,7,1620,6000
426700,-122.178,47.5375,3,1.75,7700,7,1680,7700
650000,-122.267,47.7605,3,2.5,11575,8,2390,11782
542000,-122.326,47.6663,2,1,3060,7,1760,4080
415000,-122.13,47.6978,3,1.75,8000,7,1200,7990
214000,-122.215,47.3221,3,1,8316,6,1200,8316
245000,-122.275,47.4488,3,1.5,8910,7,1220,8912
314500,-122.31,47.2681,3,2,13303,8,2180,11590
1120000,-122.39,47.5821,3,1.5,5750,9,1820,5750
378000,-122.39,47.5395,2,2,3850,7,950,5500
305000,-122.269,47.336,4,2.5,9091,7,1540,7802
595000,-122.261,47.7679,5,2.75,6750,8,2620,7920
729500,-122.402,47.5818,3,2.5,1091,9,1510,1352
430000,-121.853,47.5317,3,2.5,6699,7,2360,4744
240000,-122.05,47.3647,3,1.75,6500,7,1760,8125
545000,-122.384,47.5338,3,1.75,6200,7,1680,5100
530000,-122.305,47.6681,3,1.75,2500,7,1580,2750
157000,-122.3,47.4152,1,1,26326,6,1250,10608
425000,-122.35,47.5044,4,1,7645,6,1170,7649
220000,-122.346,47.4793,3,1,6020,6,1300,8640
521000,-122.076,47.7627,4,1.75,36400,8,2520,38255
325000,-122.274,47.5193,3,1,6862,7,2000,6900
597500,-122.379,47.555,3,2,5400,7,1940,6500
337000,-121.826,47.526,3,2.5,3976,7,1490,4400
1000000,-122.124,47.655,3,2.5,10492,10,3000,9812
3070000,-122.224,47.7022,3,2.5,55867,8,2730,26324
495000,-122.267,47.6718,3,1,6000,6,1250,6000
748000,-122.109,47.6327,4,3.5,3330,8,2180,3380
888000,-122.198,47.6245,3,1.5,8710,7,1750,9185
269900,-121.758,47.4761,3,1.75,22267,7,1150,15625
496500,-122.045,47.5221,4,2.5,14440,7,2090,11400
475000,-122.278,47.7522,3,2.5,5097,7,1880,6000
312000,-122.311,47.7145,3,1.5,1374,7,1307,1232
323000,-122.11,47.7404,3,1,12231,7,1390,11632
331000,-122.159,47.4834,3,1.75,9079,7,1890,7369
306000,-122.353,47.7049,3,1.5,1086,8,1220,1422
655000,-122.381,47.6915,4,2.5,4000,8,1640,4000
290000,-122.319,47.336,3,1.5,15954,8,1940,12667
1250000,-122.274,47.6597,4,3.25,5000,9,2220,4000
460000,-122.286,47.6759,3,1.75,4708,7,1880,5600
435000,-122.319,47.6988,4,2.5,6380,7,1380,6380
664000,-122.181,47.5427,4,2.75,11880,8,2390,11211
865000,-122.318,47.6462,4,1.75,4180,8,2180,4620
385000,-122.146,47.4406,3,1.75,18000,8,1800,18000
497000,-122.202,47.705,3,2.25,9315,7,2230,9579
280000,-121.785,47.4965,2,1,3000,7,1150,7000
188000,-122.271,47.5024,2,1.5,17487,6,1690,8056
478500,-122.387,47.5304,3,1,4755,8,1850,5300
1150000,-121.872,47.544,4,3.5,18361,11,4190,13641
222000,-122.368,47.291,3,2,7187,7,1440,7187
799000,-122.006,47.6932,4,3,209523,8,3440,213444
609900,-122.004,47.3558,4,2.5,7399,10,3250,7323
413000,-122.359,47.5536,4,3.5,5809,7,1620,5775
400000,-122.321,47.6942,4,1,4875,7,1110,5413
802541,-122.182,47.5462,5,2.75,6768,9,2870,6768
320000,-122.346,47.2918,3,2.5,7757,8,2430,8231
507000,-121.882,47.5441,4,2.5,7649,7,2730,6216
387500,-122.298,47.6982,3,1,8329,6,1490,8322
396000,-122.101,47.7415,3,1,12616,7,1820,13950
373000,-122.224,47.4862,3,1.75,11788,8,2140,11964
1480000,-122.22,47.5553,5,2.5,19252,10,3180,13314
359900,-122.141,47.4406,4,2.25,7698,8,2330,7986
410000,-122.316,47.6997,2,1,4342,6,1210,4343
690000,-122.03,47.6726,4,2.5,23488,9,2900,34589
245000,-122.185,47.3702,3,2,5760,7,1670,6222
700000,-122.083,47.5896,5,2.5,25958,8,2670,21567
268000,-122.311,47.3923,4,1.75,9966,7,2400,10369
225000,-122.1,47.3664,3,1.75,26055,7,1350,13475
980000,-122.195,47.5894,4,2.25,11034,8,2300,11550
795000,-122.359,47.5708,2,1,5000,5,1500,5000
195000,-122.262,47.5156,2,1,5100,6,1170,5304
480000,-122.177,47.589,4,2,10575,6,2180,12010
485000,-122.37,47.6385,4,2,3600,7,1630,2048
130000,-122.291,47.4672,2,1,9000,5,1410,10000
325000,-122.327,47.3444,2,1,5703,6,2240,4416
440000,-122.191,47.731,3,1.75,7245,7,1530,7490
550000,-122.271,47.7646,4,1.75,14782,8,2910,10800
310000,-122.124,47.5015,3,1.75,7150,6,1350,9100
530000,-121.972,47.2413,3,2.5,39478,9,2700,38312
390000,-122.183,47.4206,4,2.5,8548,8,1970,6818
243000,-122.28,47.3575,3,1.75,12125,7,1210,12125
639000,-122.025,47.6285,4,2.5,9875,9,2440,8799
215000,-122.316,47.3437,4,1,7400,7,1540,7379
405000,-122.22,47.7573,5,1.75,10500,7,1420,9823
250000,-122.275,47.3745,4,1.75,7140,7,1770,8960
405500,-122.309,47.7359,3,1.5,8108,7,1300,8108
452000,-122.286,47.7142,6,2.25,13579,7,1120,8242
730000,-122.286,47.7142,6,2.25,13579,7,1120,8242
267000,-121.998,47.3131,3,2,9644,7,1430,9656
289950,-122.031,47.3668,3,2.5,6186,7,2390,6924
565000,-122.349,47.6893,2,1,4080,7,1300,4080
1580000,-122.164,47.635,4,3.25,51836,12,4230,41075
636000,-122.131,47.6664,3,2.5,2770,8,2510,2708
350000,-122.255,47.4938,5,3,5500,8,1700,8000
320000,-122.162,47.4525,3,1.5,9380,7,1720,8856
210000,-122.319,47.3825,2,1.75,5680,8,1320,3547
245000,-122.376,47.5326,2,1,5900,7,1280,5900
328000,-122.161,47.4818,3,1.75,7650,7,1590,7500
985000,-122.077,47.7287,4,2.25,37769,11,3890,37034
501000,-122.225,47.4908,3,1.75,7972,8,2460,9796
315000,-121.759,47.4429,3,2.25,17424,7,1560,11439
403000,-121.965,47.7336,3,2.75,8354,8,2280,6348
550000,-122.28,47.7591,3,2,17950,8,2030,23900
347500,-122.201,47.3591,4,2.5,3562,9,1708,3539
365000,-122.162,47.4388,4,2.25,8893,8,2390,7700
588000,-122.368,47.7004,3,1,8167,8,1500,6816
605000,-122.131,47.5633,3,1.75,7400,8,2360,8048
1300000,-122.273,47.6585,3,3.25,5979,9,3090,6435
233000,-122.272,47.3415,3,2,9177,7,2020,8547
360000,-122.2,47.3818,4,2.5,17715,8,2210,16907
459000,-122.366,47.695,2,1.75,4887,6,1170,5441
740000,-122.062,47.7479,3,2,72745,9,2290,54885
305000,-122.073,47.7422,3,1,9750,7,1160,9650
395000,-122.38,47.6921,3,1,4000,6,950,4000
560000,-122.198,47.7533,4,2.5,6000,8,2510,6600
650000,-122.402,47.5793,4,1.75,5070,7,2180,5400
449950,-122.239,47.7767,3,2.5,4912,7,2010,4395
517500,-122.387,47.6988,3,1.5,5200,7,2210,6240
435000,-122.214,47.7121,4,1.5,6460,7,1450,6630
329999,-122.313,47.7447,3,1,6908,6,1150,6908
950000,-122.405,47.5671,3,1.75,4200,8,2510,7500
447000,-122.317,47.5646,3,1,6001,7,1370,5520
699800,-122.02,47.717,2,2.5,6600,8,1870,6600
850000,-122.279,47.6374,3,1.75,3850,7,1390,3600
316500,-122.355,47.3272,3,1.75,14250,7,2140,14960
942500,-122.157,47.5511,5,3.5,9612,9,3270,9688
1310000,-122.384,47.5912,2,2.25,3938,10,3220,4500
856600,-122.178,47.5987,4,2.25,13430,9,2580,10077
405600,-122.262,47.5132,5,1.5,4000,8,1480,4000
565000,-121.97,47.6333,4,2.5,22594,8,2560,33341
400000,-122.387,47.5818,3,2.25,1149,8,1210,1316
330000,-121.934,47.7576,3,2,218252,7,2230,218222
374950,-122.043,47.3608,4,2.75,4683,7,2230,4924
405300,-122.166,47.4987,3,2.75,7939,7,1920,7939
560000,-122.056,47.6216,3,2.25,31400,8,2160,34500
824000,-122.195,47.6051,4,2.25,9864,8,2360,9864
260000,-122.08,47.363,3,1.75,10968,7,1400,7799
760000,-122.287,47.6777,4,2.5,6099,8,2180,6099
405000,-122.336,47.3384,3,2.5,12750,10,2970,13125
429900,-122.15,47.4598,4,2.5,8625,8,2240,8700
341500,-122.189,47.5089,3,1.5,7223,7,1320,7356
465250,-122.38,47.7751,5,2,7642,7,1940,8724
450000,-122.362,47.6797,2,2,3000,7,1390,4000
390000,-122.144,47.5771,3,1,10800,7,1370,9950
420000,-122.114,47.6188,3,2.25,8030,8,2070,8250
269950,-122.279,47.4802,3,2.5,4838,8,1910,7409
493000,-122.295,47.6101,4,2,2874,7,1520,2874
370000,-122.172,47.3314,4,2.5,5880,9,2520,6000
2250000,-122.286,47.6196,5,4.25,9453,10,3150,8557
305000,-122.11,47.475,3,1,23680,7,1450,23680
400000,-122.217,47.7146,3,1.75,8219,6,2030,7504
320000,-122.356,47.7073,3,1.5,1221,8,1180,887
715000,-122.351,47.6583,4,1,4800,7,1260,1452
650000,-122.125,47.6261,6,2.75,10003,8,2560,10004
218000,-122.376,47.3109,5,1.75,8040,8,2370,8000
500000,-122.371,47.6949,2,1,5400,7,1540,5670
460000,-121.993,47.4691,4,2,40419,7,2380,63162
232500,-122.327,47.3289,3,1.5,9887,7,1410,9936
408200,-122.363,47.5293,3,2.5,5761,7,1800,5952
522000,-122.115,47.6792,3,1.75,8400,7,1830,8636
675000,-122.044,47.6337,4,2.5,11120,9,3100,12672
1360000,-122.134,47.5506,4,3.5,11000,11,4100,10012
249950,-122.333,47.492,4,1,7980,6,1570,8588
210000,-122.294,47.4781,2,1,34133,6,1460,25792
429950,-122.355,47.7041,4,1,7216,7,1180,3844
737500,-121.994,47.6304,4,2.5,36276,9,2930,33171
710000,-122.198,47.6815,4,2,9000,8,1850,7700
470000,-121.867,47.5341,3,2.5,4700,8,2100,4700
1100000,-122.078,47.7354,4,3.5,40097,12,3510,36149
650000,-122.335,47.6518,3,2,2720,7,2030,4590
1220000,-122.162,47.5619,4,2.5,8684,9,3160,8684
422120,-122.205,47.7148,3,2.5,4534,8,1380,4779
625000,-122.218,47.746,5,2.5,15085,9,3150,13076
385200,-122.375,47.5222,4,1,7740,6,1220,7740
500000,-122.01,47.5756,3,2.25,4964,8,1800,5036
308000,-122.058,47.3405,4,2.25,12243,8,1910,12230
565000,-122.185,47.5433,3,2.75,9966,8,2140,10713
581000,-122.034,47.6799,3,2.5,4438,7,2600,4904
361000,-122.153,47.39,3,2,8698,8,2330,7212
345000,-122.121,47.6329,3,1,7210,7,1530,8800
419000,-122.309,47.6124,2,2.25,1253,8,1310,1963
347000,-122.179,47.4802,3,2.5,4308,7,2160,4182
625000,-121.991,47.5839,4,2.25,36085,9,3000,36906
2400000,-122.227,47.5602,4,4.25,15188,11,3470,16201
379000,-122.011,47.3077,3,3.25,17852,8,1320,11876
310000,-122.017,47.5707,3,1.5,3323,7,1150,2980
250000,-122.225,47.3839,2,2,5500,6,1320,6600
682000,-122.188,47.539,5,2.75,5000,9,2870,5030
246500,-121.983,47.2118,3,2,8919,7,1580,8919
325000,-122.228,47.2597,3,1,57381,5,1580,101529
310950,-122.184,47.393,4,2.5,4997,8,2095,5500
1100000,-122.396,47.6347,3,2,5000,9,2688,5000
287500,-122.351,47.7493,3,1,7200,7,1810,8100
431000,-122.351,47.7493,3,1,7200,7,1810,8100
226000,-122.279,47.5282,3,1,5000,6,1290,5875
825000,-122.348,47.682,3,1.75,3090,7,1600,3150
175000,-122.286,47.4778,4,1,6030,6,1240,6900
465750,-122.123,47.6357,3,1.5,10350,7,1800,10350
659000,-122.05,47.5771,4,2.25,24931,8,2550,18306
595000,-122.327,47.6898,3,1.75,5753,8,1630,5580
350000,-122.127,47.4622,3,2.25,16290,8,1780,8810
270000,-122.381,47.3102,4,2.25,8600,8,2120,8000
662500,-122.117,47.6061,6,2.25,25600,7,1850,10230
249900,-122.281,47.294,3,1.75,14000,5,1490,18503
324500,-122.362,47.3272,3,1.75,11340,7,1980,9638
430000,-122.033,47.7176,2,1.75,4003,8,1350,4479
419950,-122.033,47.7176,2,1.75,4003,8,1350,4479
285000,-122.276,47.3748,4,1.75,7440,8,1790,8000
332000,-122.191,47.3337,4,2.5,7780,8,2100,5972
282000,-122.3,47.5033,4,1.75,10725,7,1340,9023
320000,-122.34,47.7321,3,1,5175,7,1020,5500
428750,-122.119,47.5719,3,1,30736,7,2440,28826
330000,-121.937,47.2477,3,2.25,35287,8,1760,47916
456500,-122.361,47.7027,4,3.5,2309,8,1440,1548
352000,-122.121,47.4723,3,2.25,11050,8,1870,11050
664000,-122.325,47.6645,4,2,4080,7,1860,4080
628000,-122.203,47.7738,3,1.75,11894,9,2530,8650
512000,-122.136,47.6618,3,1.75,12555,7,1780,10374
254000,-122.376,47.3085,3,2,9000,7,1630,7885
535800,-121.996,47.5691,4,2.5,5790,8,2030,5790
287653,-122.006,47.3841,3,1,16050,7,1610,27600
438000,-122.385,47.5446,3,2.5,1304,8,1270,1718
450000,-122.237,47.7557,4,1.75,23899,7,1840,33900
327000,-122.209,47.2635,5,2.75,8050,8,2400,8050
370500,-122.128,47.4829,4,2.5,6120,7,1950,5660
265000,-122.049,47.3898,3,2.5,6271,7,1570,6587
450000,-122.197,47.5152,4,2.75,13260,8,1920,10731
425000,-122.093,47.5081,3,1,213444,8,2640,213444
166600,-122.115,47.3729,3,1.75,8690,7,1330,7040
245000,-122.323,47.481,1,0.75,15000,5,1170,15000
565000,-122.284,47.6742,3,1,5212,7,1520,6300
539900,-122.169,47.6963,3,1.75,10150,8,1930,8958
910000,-122.307,47.5951,3,3.5,3200,10,1980,3200
280000,-122.219,47.2658,4,2.5,7416,8,2050,7920
275000,-122.039,47.3576,3,2.25,8549,7,1560,7471
467000,-122.188,47.4802,3,2.5,6590,7,2490,6312
457500,-122.005,47.5682,3,2.5,4445,8,1730,4408
381156,-122.276,47.5517,2,1,3090,7,1270,4120
289999,-122.191,47.3122,5,2.5,8240,8,2050,7590
642450,-122.288,47.5962,3,1.75,4160,7,1950,4160
469950,-122.137,47.6071,3,2.25,8701,7,1600,7910
795000,-122.188,47.6652,3,2,13650,8,2920,10988
785000,-122.036,47.6323,4,2.5,10514,10,2820,11462
860000,-122.106,47.5611,3,2.25,12095,10,3060,11455
1100000,-122.322,47.6362,0,0,4764,7,2360,4000
147500,-122.203,47.404,3,1,8498,7,1380,8498
390000,-122.198,47.7356,3,2,11576,7,2040,8750
229000,-122.314,47.3586,3,1,8100,7,1020,8100
185000,-122.307,47.494,3,1,8100,6,1120,8100
414900,-122.305,47.7004,3,1.5,9570,7,1620,7000
200000,-122.381,47.5507,4,2,4822,6,1120,4822
225000,-122.191,47.2959,4,2.25,9350,8,2060,8800
720000,-122.289,47.6675,3,1.75,4000,7,1610,4000
930000,-122.37,47.6402,4,2.5,4000,8,2100,4000
1270000,-122.222,47.6209,5,2.5,17204,7,4090,15732
700000,-122.291,47.6094,5,3.25,3118,7,2100,3941
466000,-122.333,47.6608,2,1.5,1058,7,1170,1116
374000,-122.193,47.7364,3,1.5,10640,7,1460,8520
480000,-122.172,47.7438,3,2.5,10035,8,2810,8333
740000,-122.013,47.6724,3,2.5,25341,9,3000,32417
1010000,-122.318,47.6476,4,1,5400,8,1820,5400
395000,-122.127,47.3782,4,2.5,5000,8,2740,5045
340000,-122.352,47.5185,2,1,6771,6,1200,4992
209000,-122.361,47.526,3,2,1340,7,1260,1312
431650,-122.146,47.5922,5,2.5,7700,7,1530,7700
980000,-122.216,47.5368,5,2.5,11470,9,3260,11470
660000,-122.05,47.7637,3,2.5,28243,9,2670,32130
730000,-122.188,47.6916,4,2.25,9009,8,2190,10251
291500,-122.076,47.3592,3,1.75,9600,7,1640,9946
905000,-122.215,47.5627,4,3.5,14486,9,3680,14486
800000,-122.039,47.7418,4,2.5,50308,10,3420,37891
839900,-122.2,47.5134,4,3.5,13592,9,3230,9311
200000,-122.372,47.5492,1,1.5,1157,8,1360,1688
300000,-122.168,47.4614,3,2,6698,7,1850,7348
530000,-122.304,47.69,3,1.75,6041,7,1180,6042
314950,-122.037,47.3627,3,2.25,8479,7,1654,8479
255000,-122.198,47.3969,3,1.75,9315,7,1630,8250
550000,-122.304,47.5728,5,2.75,5720,7,2160,4996
435000,-122.391,47.5499,3,1,4800,6,1470,6000
234000,-122.207,47.3113,3,1.75,8738,7,1660,8738
615000,-122.1,47.639,4,2.25,10062,8,2500,9750
205000,-122.263,47.3315,3,2,8384,7,1410,9205
384000,-122.349,47.5353,4,1.75,7135,7,1730,4000
324000,-122.192,47.4315,3,2.5,7208,8,2050,7524
645000,-122.301,47.6733,3,1.75,5500,7,1800,4400
570000,-122.369,47.6655,3,3.25,1777,8,1000,1777
324000,-122.195,47.4095,3,2.5,5322,8,1920,5000
270000,-122.356,47.527,2,1,10320,6,1100,5160
290000,-122.172,47.4599,5,1.5,7700,7,1730,7700
250000,-122.317,47.3702,3,2,9220,7,1390,7830
342000,-121.915,47.6903,3,1.75,16275,7,1520,16275
255000,-122.28,47.4405,3,1.5,8450,7,1340,8920
800000,-122.218,47.5371,3,2.25,11824,9,2750,11491
451000,-122.375,47.5666,3,1.75,4049,7,1430,3738
990000,-122.204,47.6597,4,2.5,10480,7,2860,10506
288400,-122.186,47.4046,4,2.5,6687,7,1860,6117
420000,-122.268,47.5383,3,1.5,4600,8,1690,5220
359000,-122.343,47.7052,2,2.75,1140,8,1370,1090
390000,-122.09,47.4417,4,3,262018,7,2260,19811
300000,-122.283,47.5355,3,2.5,2614,7,1320,2533
